system:index,bedrock,clay,dem,erosion,hand,latitude,longitude,precip,sand,slope,soc,spatial_fold,suit_score,twi,typhoon,.geo
190,0.0,31.0,33.0,16.56780433654785,34.0,19.820742018433002,109.54259770030495,1845.8292236328125,44.0,2.2302865982055664,4.0,4.0,0.7325909678764626,12.997674942016602,34.0,"{""type"":""Point"",""coordinates"":[109.54433562141753,19.82121920932224]}"
191,0.0,29.0,177.0,18.96617889404297,175.0,18.531659585721485,109.80760070912021,2248.7099609375,44.0,1.5800998210906982,4.0,1.0,0.6229770135870396,13.255081176757812,46.0,"{""type"":""Point"",""coordinates"":[109.80812000880138,18.532281275330167]}"
192,0.0,26.0,195.0,9.87831974029541,193.0,18.495726974356707,109.15632212813352,1830.8951416015625,54.0,0.9916337728500366,4.0,1.0,0.6084362833978472,13.709630012512207,44.0,"{""type"":""Point"",""coordinates"":[109.15568493109268,18.493989165133105]}"
193,0.0,25.0,6.0,3.9522042274475098,7.0,19.259294965858295,108.73411394459737,1443.5733642578125,49.0,0.1720791757106781,3.0,2.0,0.7154606347346077,15.575692176818848,41.0,"{""type"":""Point"",""coordinates"":[108.73241923213712,19.25771636355272]}"
194,0.0,23.0,48.0,19.086231231689453,37.0,19.699469455076866,110.2073510105534,2595.80908203125,52.0,0.989783763885498,2.0,3.0,0.7978708144277212,13.648542404174805,29.0,"{""type"":""Point"",""coordinates"":[110.20549476834515,19.701176244451162]}"
195,0.0,33.0,23.0,7.6918559074401855,26.0,18.998783533463637,110.47684559578926,2200.788818359375,39.0,0.12132896482944489,3.0,2.0,0.7437805569643908,15.896087646484375,40.0,"{""type"":""Point"",""coordinates"":[110.47531041722188,18.99681011445181]}"
196,0.0,23.0,6.0,8.734444618225098,9.0,18.29360603542981,109.69081972218464,2181.55810546875,49.0,0.21449461579322815,3.0,0.0,0.7531811290608146,15.355360984802246,42.0,"{""type"":""Point"",""coordinates"":[109.69061319658228,18.294336629239407]}"
197,0.0,29.0,446.0,39.28706741333008,355.0,18.729288948227783,109.52912297104314,2210.34033203125,47.0,6.476812839508057,4.0,1.0,0.5829527351367811,11.653035163879395,47.0,"{""type"":""Point"",""coordinates"":[109.52838929072443,18.728205435298623]}"
198,0.0,27.0,277.0,42.70600128173828,99.0,19.15598870818455,109.56056400598732,2214.32080078125,42.0,6.10729455947876,4.0,2.0,0.6437831757767299,11.833944320678711,36.0,"{""type"":""Point"",""coordinates"":[109.56201874650338,19.15688395560927]}"
199,0.0,21.0,135.0,24.825700759887695,97.0,19.57370531530013,109.843533320485,2407.0087890625,55.0,1.9157638549804688,4.0,3.0,0.6898769001227651,13.088650703430176,34.0,"{""type"":""Point"",""coordinates"":[109.84496643981797,19.57311922981985]}"
200,0.0,28.0,580.0,40.788021087646484,505.0,18.702339489704194,109.0215748355156,1799.907470703125,49.0,14.355236053466797,7.0,1.0,0.5451148872343947,10.731927871704102,44.0,"{""type"":""Point"",""coordinates"":[109.02140564248704,18.702777569263596]}"
201,0.0,29.0,276.0,27.344684600830078,136.0,18.74725525391017,109.29106942075146,1910.4122314453125,50.0,5.112303733825684,4.0,1.0,0.5898443950024173,12.013594627380371,45.0,"{""type"":""Point"",""coordinates"":[109.29119220288683,18.748450267175507]}"
202,0.0,23.0,81.0,7.043225288391113,33.0,19.681503149394473,109.70878602786706,2134.685302734375,53.0,0.06091879680752754,3.0,3.0,0.7597464743778628,16.570201873779297,33.0,"{""type"":""Point"",""coordinates"":[109.71089567169045,19.679681432907646]}"
203,0.0,29.0,529.0,66.10121154785156,397.0,18.832595205901526,109.2371705037043,2027.6065673828125,44.0,20.890836715698242,6.0,2.0,0.535370908973845,10.374820709228516,45.0,"{""type"":""Point"",""coordinates"":[109.23835289064246,18.83095830260767]}"
204,0.0,27.0,231.0,27.917036056518555,103.0,18.868527817266305,109.85700804974675,2311.743896484375,44.0,2.7194600105285645,5.0,2.0,0.6194730928237494,12.676751136779785,46.0,"{""type"":""Point"",""coordinates"":[109.85761811556738,18.867734346918454]}"
205,0.0,31.0,401.0,11.452620506286621,401.0,18.450811210150732,109.21022104518073,1971.9754638671875,43.0,1.0557047128677368,6.0,1.0,0.6054023329363423,13.505090713500977,44.0,"{""type"":""Point"",""coordinates"":[109.20805861355845,18.449878753204644]}"
206,0.0,26.0,51.0,14.058085441589355,50.0,19.587180044561926,109.32700203211624,2085.647705078125,50.0,1.1359834671020508,3.0,3.0,0.7265801994985812,13.662154197692871,35.0,"{""type"":""Point"",""coordinates"":[109.32776890072125,19.587210799457367]}"
207,0.0,26.0,137.0,18.474939346313477,67.0,19.528789551094157,109.64590395797865,2260.84375,49.0,1.4563201665878296,4.0,3.0,0.7121655019940787,13.361774444580078,35.0,"{""type"":""Point"",""coordinates"":[109.64553469300132,19.527302672981325]}"
208,0.0,26.0,144.0,57.61004638671875,141.0,19.200904472390526,110.34658987959187,2945.27490234375,51.0,4.3901047706604,4.0,2.0,0.671172817277027,12.252245903015137,37.0,"{""type"":""Point"",""coordinates"":[110.3443868115979,19.20212802058915]}"
209,0.0,22.0,28.0,12.752740859985352,14.0,19.74438521928284,110.04116268299128,2457.389892578125,53.0,0.4304303526878357,3.0,4.0,0.8107569676153029,14.64616584777832,31.0,"{""type"":""Point"",""coordinates"":[110.04128781930163,19.743773126759315]}"
210,0.0,27.0,132.0,39.206241607666016,91.0,18.608016384871647,109.63242922871689,2420.288818359375,46.0,3.9885311126708984,5.0,1.0,0.6366422961440718,12.355953216552734,46.0,"{""type"":""Point"",""coordinates"":[109.63200506833752,18.60639771377194]}"
211,0.0,30.0,234.0,22.771543502807617,168.0,19.425483293420413,109.50666508894017,2343.00732421875,50.0,2.140110492706299,4.0,3.0,0.6808287176913643,12.91463851928711,33.0,"{""type"":""Point"",""coordinates"":[109.5055353570239,19.425960481710767]}"
212,0.0,29.0,233.0,37.97502517700195,156.0,19.41200856415862,109.77615967417603,2519.21923828125,45.0,3.645904302597046,5.0,3.0,0.6720785822036918,12.381664276123047,36.0,"{""type"":""Point"",""coordinates"":[109.77720764714665,19.413026733125434]}"
213,0.0,30.0,721.0,52.29823303222656,667.0,19.043699297669612,109.09793163466577,1922.6231689453125,48.0,21.482454299926758,7.0,2.0,0.5416081109406411,10.173399925231934,40.0,"{""type"":""Point"",""coordinates"":[109.09665354378787,19.043715609137866]}"
214,0.0,31.0,93.0,31.256372451782227,84.0,19.025732991987226,110.3196404210683,2546.581787109375,38.0,2.386810064315796,4.0,2.0,0.6773818749327657,12.894246101379395,42.0,"{""type"":""Point"",""coordinates"":[110.31980109403355,19.027501141850326]}"
215,0.0,25.0,70.0,8.53363037109375,69.0,19.739893642862242,109.61446292303447,2057.8681640625,50.0,0.3441552519798279,3.0,3.0,0.7146531374158909,14.84520149230957,33.0,"{""type"":""Point"",""coordinates"":[109.61656650598447,19.740441880540164]}"
216,0.0,31.0,30.0,5.917477607727051,32.0,19.645570538029695,110.97541057847559,1668.315673828125,44.0,0.7676920890808105,7.0,3.0,0.6877966122928366,12.678903579711914,44.0,"{""type"":""Point"",""coordinates"":[110.97410324157111,19.64758335186996]}"
217,0.0,27.0,714.0,49.54356002807617,654.0,18.590050079189254,109.54259770030495,2260.430419921875,49.0,11.140430450439453,6.0,1.0,0.5527442253753797,10.872568130493164,48.0,"{""type"":""Point"",""coordinates"":[109.54070660909566,18.59061360344222]}"
218,0.0,27.0,425.0,67.78744506835938,422.0,18.401403869524152,109.58302188809029,2216.44873046875,48.0,15.351080894470215,6.0,1.0,0.575640165946513,10.785964965820312,43.0,"{""type"":""Point"",""coordinates"":[109.58523712617269,18.401171413587353]}"
219,0.0,33.0,1142.0,42.92184066772461,981.0,18.93590146357527,109.35395149063982,2082.82666015625,37.0,20.739959716796875,7.0,2.0,0.5072043038681127,9.687145233154297,45.0,"{""type"":""Point"",""coordinates"":[109.35260773386975,18.933664325596624]}"
220,0.0,27.0,17.0,15.541190147399902,17.0,19.313193882905473,110.49481190147162,2723.8681640625,41.0,0.44097426533699036,6.0,3.0,0.7784822682997241,14.60912036895752,40.0,"{""type"":""Point"",""coordinates"":[110.495959443906,19.31141915222324]}"
221,0.0,24.0,122.0,9.992523193359375,60.0,19.582688468141328,109.73573548639064,2259.029541015625,52.0,0.34001484513282776,4.0,3.0,0.7253985070337106,14.825901985168457,35.0,"{""type"":""Point"",""coordinates"":[109.7348375599322,19.584180679791967]}"
222,0.0,27.0,28.0,5.212225437164307,29.0,19.29971915364368,108.78352128522391,1503.7877197265625,52.0,0.4746939539909363,2.0,3.0,0.696051601118004,14.548276901245117,40.0,"{""type"":""Point"",""coordinates"":[108.78364444949808,19.29947318959845]}"
223,0.0,24.0,65.0,9.656905174255371,65.0,19.65455369087089,109.40335883126642,1992.2867431640625,53.0,0.6019782423973083,3.0,3.0,0.7055828863995761,14.289016723632812,35.0,"{""type"":""Point"",""coordinates"":[109.40402654949698,19.65242684164652]}"
224,0.0,29.0,373.0,58.69734573364258,296.0,19.277261271540688,109.93785642531753,2763.47119140625,46.0,6.164898872375488,5.0,2.0,0.6531539250899966,11.757184982299805,37.0,"{""type"":""Point"",""coordinates"":[109.93636755004022,19.27628262117963]}"
225,0.0,30.0,23.0,7.07430362701416,24.0,20.07676187440706,110.61608446482774,1897.72802734375,45.0,0.6133739948272705,3.0,4.0,0.7084398539639946,12.917196273803711,44.0,"{""type"":""Point"",""coordinates"":[110.61477204362438,20.07818747346882]}"
226,0.0,27.0,179.0,12.379939079284668,94.0,19.290736000802482,109.78514282701718,2496.40234375,53.0,0.4588800072669983,4.0,3.0,0.6890419383938244,14.490496635437012,37.0,"{""type"":""Point"",""coordinates"":[109.78544036499034,19.29034005415096]}"
227,0.0,24.0,53.0,59.98111343383789,53.0,18.473269092253716,110.05014583583244,2033.932861328125,54.0,12.53242015838623,4.0,1.0,0.6423274083275272,11.244159698486328,44.0,"{""type"":""Point"",""coordinates"":[110.05215703092146,18.474146998566425]}"
228,0.0,29.0,400.0,35.14090347290039,324.0,18.527168009300887,109.50666508894017,2124.04052734375,49.0,6.017431259155273,5.0,1.0,0.59659481743966,11.761805534362793,44.0,"{""type"":""Point"",""coordinates"":[109.50835850485296,18.52678761922766]}"
229,0.0,29.0,152.0,22.666372299194336,149.0,18.414878598785947,109.27310311506909,1874.107666015625,44.0,3.524186372756958,4.0,1.0,0.6135519275052044,12.467658996582031,42.0,"{""type"":""Point"",""coordinates"":[109.27188233925565,18.414302397972513]}"
230,0.0,27.0,71.0,11.306721687316895,63.0,19.71294418433866,110.49032032505102,2416.96728515625,49.0,0.4061093330383301,7.0,3.0,0.7500628805690991,14.380424499511719,32.0,"{""type"":""Point"",""coordinates"":[110.48933069547806,19.711196758489876]}"
231,0.0,25.0,322.0,114.52505493164062,284.0,19.043699297669612,110.08158687077662,2701.92578125,46.0,17.833219528198242,4.0,2.0,0.5743445091280238,10.702136993408203,46.0,"{""type"":""Point"",""coordinates"":[110.08053022165214,19.04244698536739]}"
232,0.0,24.0,157.0,24.795503616333008,54.0,19.290736000802482,109.74471863923185,2481.336181640625,52.0,1.8142224550247192,4.0,3.0,0.7233644092030929,13.129449844360352,38.0,"{""type"":""Point"",""coordinates"":[109.74420331840518,19.292802855510704]}"
233,0.0,25.0,74.0,5.952516555786133,52.0,18.873019393686903,108.85987808437409,1499.4522705078125,46.0,0.5862511396408081,4.0,2.0,0.6417637756635679,14.310141563415527,46.0,"{""type"":""Point"",""coordinates"":[108.8579133697617,18.873652652357098]}"
234,0.0,24.0,126.0,22.612537384033203,71.0,19.452432751943995,109.83904174406439,2502.787841796875,53.0,1.5139741897583008,3.0,3.0,0.7126434361958978,13.329719543457031,37.0,"{""type"":""Point"",""coordinates"":[109.8392661603439,19.454079051892588]}"
235,0.0,23.0,191.0,60.59624481201172,116.0,19.29971915364368,109.94683957815869,2763.47119140625,55.0,5.721919059753418,4.0,3.0,0.6554306646194912,11.956257820129395,39.0,"{""type"":""Point"",""coordinates"":[109.94893034646546,19.297645017185918]}"
236,0.0,28.0,87.0,19.548261642456055,68.0,19.456924328364593,110.51277820715399,2521.701171875,43.0,1.251852035522461,4.0,3.0,0.7127316892543484,13.260919570922852,39.0,"{""type"":""Point"",""coordinates"":[110.51502207091755,19.454994983644756]}"
237,0.0,25.0,13.0,5.92202615737915,14.0,19.928539852527344,110.79574752165166,1951.239013671875,47.0,0.06101345643401146,3.0,4.0,0.7073135330758435,15.247791290283203,48.0,"{""type"":""Point"",""coordinates"":[110.796126372632,19.927525655833755]}"
238,0.0,29.0,274.0,20.30917739868164,272.0,18.760729983171963,108.75657182670034,1405.4683837890625,42.0,6.95952033996582,6.0,1.0,0.5572823747535959,11.704211235046387,45.0,"{""type"":""Point"",""coordinates"":[108.75843587008916,18.761210163680744]}"
239,0.0,25.0,46.0,14.61815357208252,29.0,19.582688468141328,110.19836785771219,2644.20068359375,47.0,0.4410996437072754,4.0,3.0,0.7843043617143389,14.611183166503906,35.0,"{""type"":""Point"",""coordinates"":[110.19850512680668,19.58203113126449]}"
240,0.0,30.0,363.0,41.22720718383789,185.0,19.142513978922757,109.55607242956671,2184.56787109375,38.0,6.420137882232666,4.0,2.0,0.6217496529899695,11.723514556884766,39.0,"{""type"":""Point"",""coordinates"":[109.55572504143568,19.142534091088212]}"
241,0.0,28.0,23.0,16.656410217285156,24.0,19.362601223532046,110.64303392335137,2422.916015625,48.0,1.084842562675476,6.0,3.0,0.7664542772008117,13.453886985778809,38.0,"{""type"":""Point"",""coordinates"":[110.64411659527289,19.36427691767024]}"
242,0.0,33.0,81.0,15.719767570495605,82.0,19.919556699686147,110.09057002361783,2271.869140625,39.0,1.2413898706436157,2.0,4.0,0.6992976757140741,13.274084091186523,35.0,"{""type"":""Point"",""coordinates"":[110.09222426669724,19.921215266328765]}"
243,0.0,26.0,311.0,81.3551025390625,313.0,18.401403869524152,109.62793765229628,2301.660400390625,49.0,16.846445083618164,7.0,1.0,0.5908595263798221,10.770352363586426,41.0,"{""type"":""Point"",""coordinates"":[109.62804576922842,18.402414550676582]}"
244,0.0,24.0,69.0,6.2631402015686035,63.0,19.173955013866944,108.83742020227112,1516.534912109375,58.0,0.752274751663208,2.0,2.0,0.6556109029736636,14.063741683959961,40.0,"{""type"":""Point"",""coordinates"":[108.83835634063857,19.173147590520767]}"
245,0.0,30.0,87.0,17.759809494018555,86.0,19.78031783064762,109.9603143074205,2374.24169921875,43.0,1.161446452140808,4.0,4.0,0.7064721241848848,13.618589401245117,34.0,"{""type"":""Point"",""coordinates"":[109.96217161497064,19.782416607565548]}"
246,0.0,24.0,39.0,11.52490520477295,39.0,18.724797371807185,110.18040155202976,2284.88232421875,51.0,0.4845128357410431,4.0,1.0,0.7147538404607354,14.521401405334473,44.0,"{""type"":""Point"",""coordinates"":[110.17883273674579,18.726801211576653]}"
248,0.0,25.0,32.0,8.87575912475586,32.0,18.446319633730134,109.81209228554076,2075.749267578125,51.0,0.3795308768749237,3.0,1.0,0.7101614382714287,14.769696235656738,44.0,"{""type"":""Point"",""coordinates"":[109.81380421298265,18.446598278053035]}"
249,0.0,28.0,312.0,85.8800048828125,312.0,18.590050079189254,110.09955317645904,2255.696044921875,49.0,20.333784103393555,4.0,1.0,0.5583442450708814,10.567665100097656,45.0,"{""type"":""Point"",""coordinates"":[110.09794137097177,18.58921068108046]}"
250,0.0,29.0,829.0,20.124923706054688,593.0,18.99429195704304,109.70429445144646,2376.595947265625,48.0,2.1159441471099854,4.0,2.0,0.6068215069340113,12.428485870361328,42.0,"{""type"":""Point"",""coordinates"":[109.70534161132122,18.9935447192489]}"
251,0.0,30.0,891.0,52.380645751953125,824.0,18.63496584339523,109.3943756784252,2157.947509765625,46.0,18.160993576049805,9.0,1.0,0.5286381188119271,10.175333023071289,46.0,"{""type"":""Point"",""coordinates"":[109.39452748413402,18.637141757596485]}"
252,0.0,28.0,30.0,12.495403289794922,30.0,19.69048630223567,110.69244126397791,2306.94482421875,47.0,0.7301433682441711,4.0,3.0,0.7525157831721673,13.683673858642578,38.0,"{""type"":""Point"",""coordinates"":[110.69254420814323,19.68937179778191]}"
253,0.0,23.0,31.0,10.724589347839355,34.0,18.895477275789894,110.3645561852743,2292.78466796875,53.0,0.381417453289032,4.0,2.0,0.7172789852918755,14.765318870544434,45.0,"{""type"":""Point"",""coordinates"":[110.36235943581043,18.89403279712936]}"
254,0.0,27.0,53.0,18.470821380615234,35.0,19.546755856776542,110.24777519833873,2685.0126953125,46.0,0.7791558504104614,3.0,3.0,0.7614406670045283,14.038089752197266,38.0,"{""type"":""Point"",""coordinates"":[110.24596825112432,19.548171604939107]}"
255,0.0,23.0,11.0,13.677924156188965,13.0,19.138022402502166,110.46337086652744,2631.907958984375,47.0,0.33974793553352356,3.0,2.0,0.7817388615862593,14.873430252075195,40.0,"{""type"":""Point"",""coordinates"":[110.46287539823447,19.139300727865944]}"
256,0.0,29.0,297.0,19.287538528442383,112.0,19.133530826081568,109.56505558240792,2184.56787109375,38.0,1.7571327686309814,4.0,2.0,0.6377683572790804,13.069576263427734,40.0,"{""type"":""Point"",""coordinates"":[109.56679302558352,19.134403474226435]}"
257,0.0,30.0,274.0,28.82280731201172,213.0,18.783187865274954,109.86599120258796,2459.364013671875,39.0,2.460059881210327,4.0,1.0,0.6345184813287316,12.748456954956055,44.0,"{""type"":""Point"",""coordinates"":[109.86680202439692,18.781207435919814]}"
258,0.0,21.0,133.0,20.75395965576172,120.0,19.12454767324037,108.91377700142124,1652.5684814453125,60.0,4.407910346984863,4.0,2.0,0.61262579085016,12.255000114440918,39.0,"{""type"":""Point"",""coordinates"":[108.91325384552236,19.123553587182737]}"
259,0.0,32.0,772.0,29.869117736816406,751.0,18.787679441695552,108.8688612372153,1512.2493896484375,45.0,18.1464900970459,10.0,1.0,0.5063494434113851,10.305645942687988,45.0,"{""type"":""Point"",""coordinates"":[108.86675961618752,18.78803948076928]}"
260,0.0,26.0,368.0,25.665597915649414,243.0,18.729288948227783,109.01708325909499,1799.907470703125,46.0,5.193350791931152,5.0,1.0,0.5871467476573061,11.933422088623047,43.0,"{""type"":""Point"",""coordinates"":[109.01490003629341,18.727539687212712]}"
261,0.0,26.0,498.0,50.627620697021484,328.0,18.922426734313476,109.4347998662106,2222.922119140625,49.0,9.772211074829102,4.0,2.0,0.5787514935462064,11.195599555969238,45.0,"{""type"":""Point"",""coordinates"":[109.43518263299367,18.922458657344293]}"
262,0.0,23.0,25.0,14.534664154052734,27.0,19.173955013866944,110.44989613726563,2809.3779296875,50.0,0.29297253489494324,3.0,2.0,0.7696886610758911,15.013327598571777,39.0,"{""type"":""Point"",""coordinates"":[110.44843097153118,19.172682131837085]}"
263,0.0,28.0,118.0,24.126991271972656,57.0,19.371584376373235,109.89743223753214,2610.899169921875,42.0,1.4335063695907593,4.0,3.0,0.7264075666280405,13.389266014099121,39.0,"{""type"":""Point"",""coordinates"":[109.89859013730813,19.371054687895125]}"
264,0.0,28.0,314.0,30.277956008911133,311.0,18.42835332804774,109.42132513694878,1991.5858154296875,49.0,5.276378631591797,4.0,1.0,0.6047858047541749,11.955748558044434,42.0,"{""type"":""Point"",""coordinates"":[109.42244010379977,18.42806560827225]}"
265,0.0,26.0,75.0,15.942840576171875,62.0,19.582688468141328,110.41845510232145,2585.151123046875,49.0,0.7456365823745728,5.0,3.0,0.7357365129510192,13.788680076599121,37.0,"{""type"":""Point"",""coordinates"":[110.41798351403958,19.584862924851915]}"
266,0.0,32.0,75.0,14.436812400817871,76.0,19.942014581789138,110.26124992760055,2224.624755859375,40.0,1.2465403079986572,2.0,4.0,0.6859130008470312,13.056859016418457,39.0,"{""type"":""Point"",""coordinates"":[110.26307581088476,19.940887589167982]}"
267,0.0,33.0,78.0,34.668949127197266,75.0,19.537772703935353,109.25962838580728,2084.86962890625,41.0,5.136843204498291,4.0,3.0,0.6744807273951544,12.134659767150879,37.0,"{""type"":""Point"",""coordinates"":[109.25757283587842,19.536203335528445]}"
268,0.0,29.0,74.0,10.205930709838867,60.0,19.816250442012404,110.2073510105534,2336.20849609375,43.0,0.3257187604904175,9.0,4.0,0.7545949666031212,14.617718696594238,31.0,"{""type"":""Point"",""coordinates"":[110.20693072356735,19.816009717872063]}"
269,0.0,30.0,31.0,19.891555786132812,22.0,19.133530826081568,110.25226677475933,2694.32958984375,40.0,0.8928512334823608,4.0,2.0,0.7640540957087393,13.914727210998535,41.0,"{""type"":""Point"",""coordinates"":[110.25265612853664,19.135580777922204]}"
270,0.0,24.0,22.0,10.181570053100586,11.0,19.726418913600448,110.17141839918861,2547.894775390625,44.0,0.08368592709302902,4.0,3.0,0.8222156618655618,16.060609817504883,31.0,"{""type"":""Point"",""coordinates"":[110.17147968089955,19.727894558987604]}"
271,0.0,24.0,41.0,9.899506568908691,41.0,19.389550682055628,108.84640335511227,1566.483154296875,54.0,1.5038740634918213,3.0,3.0,0.6784993773820255,13.387371063232422,41.0,"{""type"":""Point"",""coordinates"":[108.84719447468416,19.389123435198822]}"
272,0.0,28.0,327.0,15.881796836853027,323.0,18.693356336862998,108.83292862585051,1557.253173828125,49.0,3.785029411315918,4.0,1.0,0.5796097263253898,12.280229568481445,43.0,"{""type"":""Point"",""coordinates"":[108.8321350109582,18.691700075488754]}"
273,0.0,25.0,208.0,63.293800354003906,208.0,18.65742372549822,110.08158687077662,2286.457763671875,51.0,10.609503746032715,4.0,1.0,0.5956925882017675,11.319671630859375,45.0,"{""type"":""Point"",""coordinates"":[110.08357652452834,18.655241044301427]}"
274,0.0,33.0,102.0,8.800888061523438,100.0,19.564722162458935,109.37191779632224,2122.483642578125,44.0,0.38960546255111694,4.0,3.0,0.6694577984050497,14.701948165893555,36.0,"{""type"":""Point"",""coordinates"":[109.36969630625671,19.56543149143337]}"
276,0.0,22.0,22.0,9.917057037353516,22.0,18.473269092253716,110.0097216480471,2053.680908203125,56.0,0.5495322346687317,2.0,1.0,0.7146912504553696,14.405345916748047,45.0,"{""type"":""Point"",""coordinates"":[110.0106265480668,18.475352189631757]}"
277,0.0,29.0,409.0,76.99332427978516,400.0,18.536151162142083,109.65937868724046,2369.265869140625,49.0,16.256567001342773,4.0,1.0,0.566964642519746,10.737626075744629,46.0,"{""type"":""Point"",""coordinates"":[109.65889404221195,18.538127386956056]}"
278,0.0,24.0,232.0,25.565662384033203,138.0,19.322177035746662,109.753701792073,2452.81201171875,50.0,1.986298680305481,4.0,3.0,0.6697113405565843,12.990604400634766,37.0,"{""type"":""Point"",""coordinates"":[109.75386814441342,19.322858365583222]}"
279,0.0,23.0,36.0,16.86661720275879,22.0,19.699469455076866,110.14446894066504,2586.041259765625,50.0,0.6989864110946655,2.0,3.0,0.8114421042770545,14.156638145446777,30.0,"{""type"":""Point"",""coordinates"":[110.146524197337,19.700788650857145]}"
280,0.0,26.0,161.0,22.161054611206055,127.0,19.223362354493517,110.09955317645904,2649.877685546875,49.0,1.2268787622451782,4.0,2.0,0.676922534432712,13.518303871154785,39.0,"{""type"":""Point"",""coordinates"":[110.10083758778283,19.223555046882225]}"
281,0.0,26.0,395.0,60.06473922729492,228.0,18.895477275789894,109.798617556279,2406.37841796875,45.0,9.146388053894043,3.0,2.0,0.5906969008006856,11.341938972473145,46.0,"{""type"":""Point"",""coordinates"":[109.7993067747581,18.897382194020626]}"
282,0.0,27.0,383.0,43.43876266479492,296.0,18.661915301918818,109.33598518495745,2029.6580810546875,50.0,9.373828887939453,4.0,1.0,0.580946010401582,11.325748443603516,44.0,"{""type"":""Point"",""coordinates"":[109.33414280402104,18.663316718188955]}"
283,0.0,32.0,859.0,22.315284729003906,700.0,18.837086782322125,109.63692080513749,2223.934326171875,46.0,3.4454281330108643,5.0,2.0,0.5747396433412759,11.907144546508789,46.0,"{""type"":""Point"",""coordinates"":[109.6361281814971,18.83591095189955]}"
284,0.0,33.0,431.0,64.24676513671875,271.0,19.21437920165232,109.60997134661392,2334.9833984375,36.0,11.987361907958984,5.0,2.0,0.6087160817894307,11.038361549377441,39.0,"{""type"":""Point"",""coordinates"":[109.61019990121694,19.21578492882425]}"
285,0.0,21.0,4.0,9.221773147583008,7.0,18.85954466442511,110.45438771368623,2134.911376953125,49.0,0.2973126471042633,2.0,2.0,0.7382605217522561,15.010942459106445,45.0,"{""type"":""Point"",""coordinates"":[110.45470775246946,18.86092519320762]}"
286,0.0,28.0,256.0,56.868045806884766,234.0,19.191921319549337,109.08445690540395,1981.3604736328125,43.0,13.616555213928223,5.0,2.0,0.5908625467174736,11.030997276306152,40.0,"{""type"":""Point"",""coordinates"":[109.08556442722588,19.19261117014061]}"
287,0.0,27.0,712.0,30.291906356811523,543.0,18.864036240845707,109.69531129860525,2176.86962890625,45.0,4.996339797973633,5.0,2.0,0.5797509430774992,11.686543464660645,45.0,"{""type"":""Point"",""coordinates"":[109.69423380533517,18.865856718771262]}"
288,0.0,26.0,78.0,10.439558982849121,49.0,18.612507961292245,109.69980287502585,2238.711669921875,45.0,0.38911569118499756,4.0,1.0,0.6899731226342265,14.717646598815918,46.0,"{""type"":""Point"",""coordinates"":[109.70134532920882,18.61313813298686]}"
289,0.0,27.0,252.0,38.09281921386719,82.0,18.899968852210492,109.45276617189296,2064.464599609375,45.0,6.268190383911133,4.0,2.0,0.6155927664276795,11.824543952941895,45.0,"{""type"":""Point"",""coordinates"":[109.45229525097047,18.901922649033395]}"
290,0.0,28.0,164.0,25.078853607177734,140.0,19.079631909034397,108.91826857784184,1629.420166015625,46.0,6.145356178283691,4.0,2.0,0.6040322236195182,11.901500701904297,39.0,"{""type"":""Point"",""coordinates"":[108.9182314672345,19.078592340353044]}"
291,0.0,21.0,76.0,7.637223243713379,68.0,19.69048630223567,109.52463139462253,2053.649658203125,57.0,0.21578660607337952,4.0,3.0,0.7208348327351454,15.308438301086426,32.0,"{""type"":""Point"",""coordinates"":[109.52581995060154,19.68896926598947]}"
292,0.0,24.0,45.0,13.55502986907959,28.0,19.57370531530013,110.18040155202976,2644.20068359375,49.0,0.3441552519798279,4.0,3.0,0.7859528198233141,14.859954833984375,35.0,"{""type"":""Point"",""coordinates"":[110.18155473122815,19.572639082225724]}"
293,0.0,26.0,23.0,5.530841827392578,24.0,19.933031428947942,110.90803693216662,1645.3438720703125,49.0,0.6518370509147644,3.0,4.0,0.6575530456704127,12.67313289642334,52.0,"{""type"":""Point"",""coordinates"":[110.90662542624725,19.93199111181022]}"
294,0.0,32.0,574.0,53.153621673583984,572.0,18.42835332804774,109.47971563041654,2122.8720703125,40.0,13.338994026184082,7.0,1.0,0.569627112638311,10.813395500183105,43.0,"{""type"":""Point"",""coordinates"":[109.48045972496251,18.426805069721386]}"
295,0.0,29.0,21.0,8.250814437866211,22.0,19.950997734630327,110.45887929010684,2091.236083984375,42.0,0.3817470371723175,3.0,4.0,0.7363742716529722,13.870573043823242,41.0,"{""type"":""Point"",""coordinates"":[110.4571735158042,19.948918916027]}"
296,0.0,30.0,208.0,24.28822135925293,79.0,18.73378052464838,109.08894848182456,1806.87158203125,41.0,4.418303966522217,4.0,1.0,0.6222655469423809,12.20520305633545,43.0,"{""type"":""Point"",""coordinates"":[109.08745354551957,18.7354223115717]}"
297,0.0,29.0,508.0,30.970077514648438,447.0,18.52267643288029,109.52013981820193,2124.04052734375,49.0,5.23530912399292,6.0,1.0,0.5979713515551678,11.818684577941895,43.0,"{""type"":""Point"",""coordinates"":[109.5194135308801,18.521536712611635]}"
298,0.0,26.0,1010.0,56.13214874267578,813.0,19.01674983914603,109.56056400598732,2268.895751953125,49.0,19.916208267211914,8.0,2.0,0.5355661539543027,9.927175521850586,43.0,"{""type"":""Point"",""coordinates"":[109.56163516900479,19.015694049970726]}"
